,user_ids,support,itemsets,period,property_values,depth,size,AGE
4319,"[ 221043  316422  360409  396497  533044  550801  814563  842317 1125655
 1155257 1163895]",11, 8287519 5401047,2018-12-01,50-65,0.5,11,50-65
4320,"[ 100715  264023  354997  380161  615260  842317  955267  987968 1053941
 1058591 1160369 1205877]",12, 8287519 5401046,2018-12-01,50-65,0.5,12,50-65
4321,"[ 522436  533044  550801  612512  936300  955267 1047062 1053941 1058591
 1125655 1197735]",11, 8287519 6026,2018-12-01,50-65,0.5,11,50-65
4322,"[ 278431  418424  520690  520713  602313  622842  923084  936231 1057067
 1155257]",10, 7587895 5401047,2018-12-01,50-65,0.5,10,50-65
4323,"[ 251532  278431  596746  602313  780881  972489  999234 1004308 1057067
 1205877]",10, 7587895 5401046,2018-12-01,50-65,0.5,10,50-65
4324,"[ 158639  161653  163515  176214  182382  251532  331812  505130  511464
  520690  526942  526985  539579  596746  602313  780881  836324  849610
  999234 1004308 1065177]",21, 7587895 7445935,2018-12-01,50-65,0.5,21,50-65
4325,"[ 369040  518890  520690  520713  521896  522436  526942  602313  622842
  936231  972489  999234 1033602 1057067]",14, 7587895 6026,2018-12-01,50-65,0.5,14,50-65
4326,"[102342 117674 120464 238237 246691 366414 372110 831306 903895 953567
 969493]",11, 5450090 7770415,2018-12-01,50-65,0.5,11,50-65
4327,"[ 117674  120464  132375  193959  211087  246691  366414  396187  515530
  555263  831306  953567 1172884]",13, 5450090 5461017,2018-12-01,50-65,0.5,13,50-65
4328,"[151741 238237 244897 246691 274399 319024 363684 424123 624733 903895
 969493]",11, 5450090 5461018,2018-12-01,50-65,0.5,11,50-65
4329,"[ 117674  132375  193959  237526  363684  414395  424123  507197  555263
  780794  831306 1154112 1212486]",13, 5450090 7445935,2018-12-01,50-65,0.5,13,50-65
4330,"[ 163848  173045  216693  254902  317401  332533  386964  587993  611376
 1087832]",10, 3450042 3430026,2018-12-01,50-65,0.5,10,50-65
4331,"[ 163848  173045  224623  241317  464494  488102  565681  576707  725052
 1002059 1029402 1082413]",12, 3450042 6157591,2018-12-01,50-65,0.5,12,50-65
4332,"[ 163848  224623  252967  254902  283338  461279  464494  624733  908366
 1087832]",10, 3450042 3461023,2018-12-01,50-65,0.5,10,50-65
4333,"[ 173045  207936  242578  279036  283338  332533  554195  724038  725052
  949193 1058237 1190559]",12, 3450042 3461039,2018-12-01,50-65,0.5,12,50-65
4334,"[ 200677  224623  246204  461279  464494  724038  761716  921812  949193
 1079614 1190559]",11, 3450042 18064205,2018-12-01,50-65,0.5,11,50-65
4335,"[116450 161734 171222 189175 211249 244081 246580 418480 443402 535105
 819320]",11, 3430026 3461025,2018-12-01,50-65,0.5,11,50-65
4336,"[132375 173045 197141 199996 332533 407018 414346 508954 648603 714420
 832440 903593 930321]",13, 3430026 3461039,2018-12-01,50-65,0.5,13,50-65
4337,"[ 242901  290137  306410  319470  350156  375922  630029  711632  903895
  969493 1043600]",11, 7770415 5450141,2018-12-01,50-65,0.5,11,50-65
4338,"[ 123289  147150  176940  242622  242901  246691  445779  519993  626266
  953567 1033384]",11, 7770415 5450138,2018-12-01,50-65,0.5,11,50-65
4339,"[ 217195  256060  528425  554354  595474  630029  807828  914902  969493
 1043600]",10, 7770415 5450142,2018-12-01,50-65,0.5,10,50-65
4340,"[117674 120464 123289 128216 147150 162744 176940 179654 242622 242901
 246691 366414 375922 554354 595474 807828 831306 953567 963615]",19, 7770415 5461017,2018-12-01,50-65,0.5,19,50-65
4341,"[ 176940  196963  217195  226528  234628  238237  242622  246691  305646
  319470  519993  903895  969493  984545 1033384]",15, 7770415 5461018,2018-12-01,50-65,0.5,15,50-65
4342,"[ 117674  147150  217195  217619  226528  242901  242913  272870  276640
  319470  324808  375922  428201  445779  470397  518925  520700  575990
  711632  807828  831306  849610  963615  984545 1025648 1043600]",26, 7770415 7445935,2018-12-01,50-65,0.5,26,50-65
4343,"[ 163848  224623  244081  266861  267545  464494  522436  565199  831739
 1003327]",10, 6157591 3461023,2018-12-01,50-65,0.5,10,50-65
4344,[138577 163848 221002 224623 264243 464494 469308 526615 532342 816202],10, 6157591 3450014,2018-12-01,50-65,0.5,10,50-65
4345,"[ 139787  140969  231814  264445  351455  459831  549233  557622 1108557
 1178298 1201560 1237987 1242776]",13, 1128582 583279,2018-12-01,35-49,0.5,13,35-49
4346,"[ 200677  218210  509651  528196  533022  603785  696694  712395  901303
  970942  984226 1058591 1238217]",13, 13600075 451,2018-12-01,50-65,0.5,13,50-65
4347,"[ 201958  231611  356016  425619  468837  845042  893165  941864 1031959
 1060326 1120031 1196501]",12, 5430098 5461017,2018-12-01,35-49,0.5,12,35-49
4348,"[ 348257  430080  527215  549938  554339  582857  611300  758594  763809
  849171  899701  959379 1210104 1239358]",14, 7892095 6027,2018-12-01,35-49,0.5,14,35-49
4349,"[ 207726  267459  310913  362807  381294  520697  887583  912916  954077
 1008471]",10, 7892095 5401047 7445935,2018-12-01,35-49,0.5,10,35-49
4350,"[ 167826  207726  267459  305299  310913  315528  341070  362807  381294
  402575  464508  520697  551638  615875  626508  642462  840283  887583
  899701  912916  954077 1008471 1195313 1239358]",24, 7892095 5401047,2018-12-01,35-49,0.5,24,35-49
4351,"[ 207726  267459  310913  346539  362807  378575  381294  500505  520697
  527215  577140  796125  833835  887583  912916  954077  954889  959379
 1008471 1009963 1232540]",21, 7892095 7445935,2018-12-01,35-49,0.5,21,35-49
4352,"[ 207726  346539  464508  549938  551638  582857  753491  758594  763809
  838148  849171  959379 1043801 1226371]",14, 7892095 13600075,2018-12-01,35-49,0.5,14,35-49
4353,"[ 399102  520697  549938  551638  554339  582857  583563  611300  615875
  758594  763809  849171  899701  959379 1009963 1043801 1196347 1210104]",18, 7892095 6026,2018-12-01,35-49,0.5,18,35-49
4354,[145880 240815 261204 326770 356016 393365 409523 468837 675403 774432],10, 5461017 3461039,2018-12-01,35-49,0.5,10,35-49
4355,"[ 122437  127650  128859  135063  152642  183569  184881  205176  263964
  264455  273040  286448  297733  328616  356016  365818  399237  439383
  444021  457966  458408  470708  489285  501919  603712  761601  774432
  817189  837275  886847  894312  925912  968758  984906  998388 1055781
 1060326 1090818 1174973 1178939 1244009]",41, 5461017 7445935,2018-12-01,35-49,0.5,41,35-49
4356,"[ 167826  267459  305299  315528  339305  386420  405679  425619  442828
  534464  551638  554187  554189  581867  592382  731882  764630  784985
  827682  876268  885556  916425  937386  974439  977966  988692 1008471
 1058117 1072184 1083391 1092183 1221708]",32, 5401046 5401047,2018-12-01,35-49,0.5,32,35-49
4357,"[ 103512  114566  137245  201442  267459  439146  487708  517521  526592
  554187  554189  567327  586799  600844  737025  748075  796125  876268
  888641  946827  958495  977966  980178 1008471 1028768 1058117 1072184
 1102240 1232540 1240969]",30, 5401046 7445935,2018-12-01,35-49,0.5,30,35-49
4358,"[ 255825  387069  449300  568256  581867  716105  731882  888641  937386
  946827 1072184 1221708]",12, 5401046 999007,2018-12-01,35-49,0.5,12,35-49
4359,"[ 425619  551638  554189  567327  586799  748075  784985  885556  916425
  988692  989958 1034094 1194141]",13, 5401046 6026,2018-12-01,35-49,0.5,13,35-49
4360,"[ 486077  555714  573990  602170  733682  841896  902696  930497 1122211
 1167139]",10, 18064205 6027,2018-12-01,35-49,0.5,10,35-49
4361,"[ 113486  185655  220057  229530  240815  334762  361586  375116  393365
  409523  443780  452403  457399  459864  491978  509350  511467  540673
  600506  622027  841896 1194929]",22, 18064205 3461039,2018-12-01,35-49,0.5,22,35-49
4362,"[ 305003  526592  556198  591704  622027  930497 1018559 1071840 1072670
 1167139]",10, 18064205 4190175,2018-12-01,35-49,0.5,10,35-49
4363,"[ 237911  305003  510895  511467  556198  591704  602170  622027  903496
  930497 1071840 1232475]",12, 18064205 19419902,2018-12-01,35-49,0.5,12,35-49
4364,"[ 240815  260531  361586  393365  405456  433467  526592  575673  932804
 1194929 1197076]",11, 18064205 12520053,2018-12-01,35-49,0.5,11,35-49
4365,"[160197 332381 361586 405456 555714 602170 622027 733682 811241 924678
 988692]",11, 18064205 13600075,2018-12-01,35-49,0.5,11,35-49
4366,"[ 431041  511467  518969  555714  602170  622027  733682  841896  902696
  930497  988692 1071840]",12, 18064205 6026,2018-12-01,35-49,0.5,12,35-49
4367,"[ 425619  602170  620073  899701  916425  930497  952385 1057767 1184900
 1239358]",10, 6027 5401047,2018-12-01,35-49,0.5,10,35-49
4368,"[ 396606  693156  749669  901321  934189  934249  959379  964747  964900
 1055781 1217530]",11, 6027 7445935 6026,2018-12-01,35-49,0.5,11,35-49
4369,"[ 201442  396606  527215  693156  744113  749669  839780  901321  934189
  934249  959379  964747  964900  971894 1028768 1055781 1084407 1122211
 1178939 1217530]",20, 6027 7445935,2018-12-01,35-49,0.5,20,35-49
4370,"[ 313095  454866  471193  528198  602170  930497  971894  989958 1158328
 1177104]",10, 6027 19419902,2018-12-01,35-49,0.5,10,35-49
4371,"[ 313095  520691  546439  549938  555714  582857  599717  602170  607551
  718176  719763  733682  734723  758594  763809  845042  849171  959379
  964747  964900  966252 1064363 1082751 1085007 1184900 1217530]",26, 6027 13600075 6026,2018-12-01,35-49,0.5,26,35-49
4372,"[ 313095  520691  546439  549938  555714  582857  599717  602170  607551
  718176  719763  733682  734723  758594  763809  845042  849171  959379
  964747  964900  966252 1064363 1082751 1085007 1108230 1184900 1217530]",27, 6027 13600075,2018-12-01,35-49,0.5,27,35-49
4373,"[ 549938  554339  582857  611300  758594  763809  849171  899701  959379
 1210104]",10, 7892095 6027 6026,2018-12-01,35-49,0.5,10,35-49
4374,"[ 313095  396606  419372  422783  425619  454866  468837  520691  531054
  535932  546439  549938  554339  555714  570920  573151  575872  582857
  590843  599717  602170  607551  611300  620073  693156  706843  718176
  719763  733682  734723  749669  758594  763809  774834  789735  824488
  841896  845042  847935  849171  860586  899701  901321  902696  916425
  927077  930497  934189  934249  952385  959379  960189  964747  964900
  966252  989958  993455  998644 1049027 1055781 1056623 1061225 1064363
 1082751 1085007 1098502 1102426 1112903 1155422 1155740 1158328 1174510
 1184900 1189252 1195064 1201560 1210104 1217530]",78, 6027 6026,2018-12-01,35-49,0.5,78,35-49
4375,"[ 167826  267459  305299  315528  522884  526518  551638  557128  675403
  770249  796125  886899  932369 1008471 1087895 1189027 1232540]",17, 7892095 5401046,2018-12-01,35-49,0.5,17,35-49
4376,"[ 173970  176553  240815  255989  313095  330745  334762  359235  371816
  417668  452403  511144  549953  585587  675403  872590  883509  969220
 1188873]",19, 2850269 3461039,2018-12-01,35-49,0.5,19,35-49
4377,"[ 112044  193065  212317  283594  297767  359300  395896  432634  539702
  744753  834215  969220  990042 1181075]",14, 5461018 5450138,2018-12-01,35-49,0.5,14,35-49
4378,"[ 114741  165614  184881  231062  263964  264455  265385  297767  338097
  338260  378575  395896  437501  464118  518908  520697  874734  901321
  908689  960992  991802 1060326 1070671 1086873 1113482 1122211 1156910
 1181075 1217530]",29, 5461018 7445935,2018-12-01,35-49,0.5,29,35-49
4379,"[ 240815  318441  334762  464653  505598  607874  804775  818291  969220
 1080046]",10, 3450137 2850269,2018-12-01,35-49,0.5,10,35-49
4380,[135429 172783 240815 303392 326257 334762 377640 409523 512121 585878],10, 3450137 18064205,2018-12-01,35-49,0.5,10,35-49
4381,"[ 130838  141338  234594  240815  261204  334762  409523  448307  453681
  475463  770952  834019  845020  894584  969220  996705  998175 1027621
 1060883]",19, 3450137 3461039,2018-12-01,35-49,0.5,19,35-49
4382,"[ 145880  255825  263374  399865  472132  519119  539702  888342  893165
 1009963]",10, 5450090 5450138,2018-12-01,35-49,0.5,10,35-49
4383,"[ 145880  184881  201958  202406  205176  240815  318351  399237  409523
  410276  414739  472132  535932  886847  893165 1098502 1196501]",17, 5450090 5461017,2018-12-01,35-49,0.5,17,35-49
4384,"[ 184881  205176  234873  283117  325886  378368  399237  549666  552904
  606305  611716  839780  886847 1001522 1009963 1122529]",16, 5450090 7445935,2018-12-01,35-49,0.5,16,35-49
4385,"[ 146596  330075  366090  403394  405132  464391  853935  969220 1162576
 1167139]",10, 3450013 3461025,2018-12-01,35-49,0.5,10,35-49
4386,"[ 139001  284878  361586  431041  481386  562859  622027  846291  902696
  988692 1018559 1115694 1167139 1194929]",14, 3450013 18064205,2018-12-01,35-49,0.5,14,35-49
4387,"[ 137065  243130  283998  337743  361586  366090  403394  426654  519166
  622027  809768  869889  969220 1194929]",14, 3450013 3461039,2018-12-01,35-49,0.5,14,35-49
4388,"[ 366090  431041  622027  902696  916425  957240  988692 1066632 1112147
 1155422 1217530]",11, 3450013 6026,2018-12-01,35-49,0.5,11,35-49
4389,"[ 145218  175804  302878  313095  383964  400827  505058  591704  786782
  794935  869140 1061225]",12, 3450042 3461025,2018-12-01,35-49,0.5,12,35-49
4390,[175804 185655 240815 347232 374413 433467 443780 591704 600506 828400],10, 3450042 18064205,2018-12-01,35-49,0.5,10,35-49
4391,"[ 104804  185655  240815  291910  313095  400827  404349  408119  443780
  480561  532116  600506  813959  846507  869889 1014649]",16, 3450042 3461039,2018-12-01,35-49,0.5,16,35-49
4392,"[ 156366  191052  201977  217265  329270  351455  381494  403341  530386
  536164  564813  719910  846428  882746  912207 1061225]",16, 3450014 4159045,2018-12-01,35-49,0.5,16,35-49
4393,"[      5  139001  153731  185655  280995  334762  347232  452403  463580
  483688  515119  530386  602170  615810  949867 1036043]",16, 3450014 18064205,2018-12-01,35-49,0.5,16,35-49
4394,"[ 174129  185655  334762  391256  403341  409096  452403  504221  509155
  522652  526280  564813  953692 1074461]",14, 3450014 3461039,2018-12-01,35-49,0.5,14,35-49
4395,"[ 145880  183569  241148  255780  265359  265643  273061  279724  286448
  309780  347947  354047  364002  365818  366329  382212  444021  472132
  489285  817189  834215  893165  968758 1019799]",24, 5450138 5461017,2018-12-01,35-49,0.5,24,35-49
4396,"[ 183569  210719  286448  297767  346539  365818  377968  395896  427469
  441945  444021  489285  518304  532331  555751  817189  968758 1009963
 1062732 1083224 1181075]",21, 5450138 7445935,2018-12-01,35-49,0.5,21,35-49
4397,"[ 299082  316598  330745  415677  417668  466918  477755  818291  886041
  903496 1023639]",11, 4159045 2850269,2018-12-01,35-49,0.5,11,35-49
4398,"[ 108154  146596  217265  256048  299082  330075  383964  400827  410516
  464118  786782 1061225]",12, 4159045 3461025,2018-12-01,35-49,0.5,12,35-49
4399,"[330745 400827 403341 408119 417668 464118 475463 518354 564813 782011
 878059 938835]",12, 4159045 3461039,2018-12-01,35-49,0.5,12,35-49
4400,"[234156 262637 299082 301459 313095 324442 334762 601582 619691 634763
 969220]",11, 2850269 3461025,2018-12-01,35-49,0.5,11,35-49
4401,"[ 237911  240815  262637  293635  334762  347232  380314  452403  602170
  763839  903496  928836  958171 1023639 1071840 1228258]",16, 2850269 18064205,2018-12-01,35-49,0.5,16,35-49
4402,"[      5  117850  175804  190322  219676  229530  255118  262637  303392
  334762  591704  618366 1167139]",13, 3461025 18064205,2018-12-01,35-49,0.5,13,35-49
4403,"[ 378368  515573  518891  549938  611300  622027  714684  758594  845042
  901321  964900 1055781 1127539]",13, 5450142 6026,2018-12-01,35-49,0.5,13,35-49
4404,"[ 174129  240815  308217  326770  361586  393365  398776  969220 1003209
 1079354 1194929 1224716]",12, 3461039 12520053,2018-12-01,35-49,0.5,12,35-49
4405,"[ 313095  366090  445054  468837  511467  622027  719763  734723  762624
  841896  966252 1023279 1056623 1085007]",14, 3461039 6026,2018-12-01,35-49,0.5,14,35-49
